continent,location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,total_tests,new_tests,tests_per_case,total_vaccinations,people_vaccinated,population_x,total_death,positive_rate,year,month,day,weekday,new_deaths_total,new_cases_total,population_y,median_age,aged_65_older,aged_70_older,cases_per_million,deaths_per_million,tests_per_million
Asia,India,2021-12-28,34808886,83876.0,501114,302.0,0.41,187,609,751803766,873395,34.8,30155028,32302268,1393409033,501416,0.00011156634722151685,2021,12,28,1,505492.0,42271971.0,1393409033,18.6,2.581,1.337,30337.086956432842,362.7735919808696,539542.7675543136
Asia,India,2021-12-29,34822040,67597.0,501979,302.0,0.4,199,597,753033302,897904,38.2,30700350,33176029,1393409033,502281,8.9766282341654e-05,2021,12,29,2,505794.0,42339568.0,1393409033,18.6,2.581,1.337,30385.59891408426,362.99032661718076,540425.1617191863
Asia,India,2021-12-30,34838804,71365.0,502874,255.0,0.39,194,581,754284979,873974,41.6,31195606,34039797,1393409033,503129,9.461278162348239e-05,2021,12,30,3,506049.0,42410933.0,1393409033,18.6,2.581,1.337,30436.81503103906,363.1733310286356,541323.4456906237
Asia,India,2021-12-31,34861579,67084.0,504062,243.0,0.38,204,615,755532460,812365,46.1,31603325,34860686,1393409033,504305,8.879036117124604e-05,2021,12,31,4,506292.0,42478017.0,1393409033,18.6,2.581,1.337,30484.958826874492,363.34772346778664,542218.7183424123
Asia,India,2022-01-01,34889132,58077.0,505279,119.0,0.37,216,643,756851787,863604,49.6,31727380,35775567,1393409033,505398,7.673497109679151e-05,2022,1,1,5,506411.0,42536094.0,1393409033,18.6,2.581,1.337,30526.638619831596,363.4331255264656,543165.552307712
Asia,India,2022-02-01,34922882,50407.0,506520,180.0,0.36,235,646,758127480,761737,52.5,32039910,36193076,1393409033,506700,6.648881794919239e-05,2022,2,1,1,506591.0,42586501.0,1393409033,18.6,2.581,1.337,30562.813927157884,363.5623051110219,544081.0717063867
Asia,India,2022-03-01,34960261,44877.0,507177,223.0,0.35,238,627,759315246,532232,57.1,32603744,36267019,1393409033,507400,5.9101934586994975e-05,2022,3,1,1,506814.0,42631378.0,1393409033,18.6,2.581,1.337,30595.02055058086,363.722344263,544933.4890309987
Asia,India,2022-04-01,35018358,34113.0,507981,142.0,0.35,247,595,760146333,701773,64.1,33264392,36368191,1393409033,508123,4.487688556671627e-05,2022,4,1,4,506956.0,42665491.0,1393409033,18.6,2.581,1.337,30619.50223484736,363.8242526019278,545529.930549833
Asia,India,2022-05-01,35109286,27409.0,508665,201.0,0.35,272,614,761230580,752818,70.4,33962386,36914607,1393409033,508866,3.600617305731465e-05,2022,5,1,6,507157.0,42692900.0,1393409033,18.6,2.581,1.337,30639.1726972535,363.96850313801576,546308.0559777023
Asia,India,2022-06-01,35226386,30615.0,509011,289.0,0.35,286,579,762414018,717330,75.5,34551233,38909433,1393409033,509300,4.0155347720797025e-05,2022,6,1,2,507446.0,42723515.0,1393409033,18.6,2.581,1.337,30661.143991593457,364.1759081376646,547157.36725097
Asia,India,2022-07-01,35368372,30757.0,509358,158.0,0.35,305,609,763569165,633867,81.2,35086248,39628149,1393409033,509516,4.028056842761586e-05,2022,7,1,4,507604.0,42754272.0,1393409033,18.6,2.581,1.337,30683.217194272343,364.2892991063307,547986.3750818673
Asia,India,2022-08-01,35528004,25920.0,509872,66.0,0.35,327,665,763569166,370514,86.9,35283078,40228811,1393409033,509938,3.394584427208262e-05,2022,8,1,0,507670.0,42780192.0,1393409033,18.6,2.581,1.337,30701.819054448457,364.3366649540013,547986.3757995317
Asia,India,2022-09-01,35707727,22270.0,510413,108.0,0.34,332,637,765735314,431973,92.7,35586159,41268627,1393409033,510521,2.908315653312027e-05,2022,9,1,3,507778.0,42802462.0,1393409033,18.6,2.581,1.337,30717.801439715513,364.41417270473517,549540.9430146847
Asia,India,2022-10-01,35875790,19968.0,510905,145.0,0.34,348,631,766757518,384499,99.9,36304801,41673464,1393409033,511050,2.60421313534483e-05,2022,10,1,5,507923.0,42822430.0,1393409033,18.6,2.581,1.337,30732.131761628963,364.5182340367389,550274.5423927505
Asia,India,2022-11-01,36070510,16051.0,511230,104.0,0.34,353,639,767481346,568471,105.5,36998897,42095531,1393409033,511334,2.091386335792453e-05,2022,11,1,1,508027.0,42838481.0,1393409033,18.6,2.581,1.337,30743.650992249597,364.5928711300381,550794.0079501407
Asia,India,2022-12-01,36317927,13405.0,511903,255.0,0.35,361,591,768382993,677218,113.3,37699231,42344675,1393409033,512158,1.744572709458706e-05,2022,12,1,3,508282.0,42851886.0,1393409033,18.6,2.581,1.337,30753.27128297725,364.7758755414929,551441.0878661212
Asia,India,2022-01-13,36582129,15102.0,512109,89.0,0.35,374,579,769167052,661954,122.4,38394659,42611602,1393409033,512198,1.963422635009072e-05,2022,1,13,3,508371.0,42866988.0,1393409033,18.6,2.581,1.337,30764.109450121527,364.8397476694124,552003.7790654971
Asia,India,2022-01-14,36850962,14148.0,512344,47.0,0.35,360,594,770050005,691425,131.9,39050655,43155795,1393409033,512391,1.837283281363007e-05,2022,1,14,4,508418.0,42881136.0,1393409033,18.6,2.581,1.337,30774.262965467657,364.87347789426883,552637.442963957
Asia,India,2022-01-15,37122164,13166.0,512622,27.0,0.35,355,636,770973356,658489,140.5,40224794,43717254,1393409033,512649,1.7077114140893866e-05,2022,1,15,5,508445.0,42894302.0,1393409033,18.6,2.581,1.337,30783.711734413595,364.89285483195226,553300.0990671775
Asia,India,2022-01-16,37380253,11499.0,512924,97.0,0.34,348,608,771914261,620251,147.9,40601932,44107926,1393409033,513021,1.4896732164402907e-05,2022,1,16,6,508542.0,42905801.0,1393409033,18.6,2.581,1.337,30791.96415687367,364.96246827474096,553975.3530505496
Asia,India,2022-01-17,37618271,10273.0,513226,98.0,0.35,372,593,772824246,432389,159.0,41634512,44469974,1393409033,513324,1.3292802410342597e-05,2022,1,17,0,508640.0,42916074.0,1393409033,18.6,2.581,1.337,30799.336722830045,365.0327993818883,554628.4168519524
Asia,India,2022-01-18,37901241,8013.0,513481,60.0,0.36,380,611,773437172,577559,173.1,42744641,44728320,1393409033,513541,1.0360246817824267e-05,2022,1,18,1,508700.0,42924087.0,1393409033,18.6,2.581,1.337,30805.087367335876,365.0758592434071,555068.2919966402
Asia,India,2022-01-19,38218773,6915.0,513724,149.0,0.37,368,630,774310567,624022,184.5,43808549,45278549,1393409033,513873,8.930525159680534e-06,2022,1,19,2,508849.0,42931002.0,1393409033,18.6,2.581,1.337,30810.050016375917,365.18279123284543,555695.0964591601
Asia,India,2022-01-20,38566027,7554.0,513843,71.0,0.38,373,583,775208471,607987,194.8,44661928,45734912,1393409033,513914,9.744475560561825e-06,2022,1,20,3,508920.0,42938556.0,1393409033,18.6,2.581,1.337,30815.47125294113,365.2337454023093,556339.4901574461
Asia,India,2022-01-21,38903731,6561.0,514023,127.0,0.39,388,603,776082445,606036,208.4,45495972,46289942,1393409033,514150,8.453998724323677e-06,2022,1,21,4,509047.0,42945117.0,1393409033,18.6,2.581,1.337,30820.17984879821,365.3248887758574,556966.7101476297
Asia,India,2022-01-22,39237264,6396.0,514246,31.0,0.39,389,610,776894810,528021,217.6,46043309,46805993,1393409033,514277,8.23277478195536e-06,2022,1,22,5,509078.0,42951513.0,1393409033,18.6,2.581,1.337,30824.770030036114,365.3471363709754,557549.7155543414
Asia,India,2022-01-23,39543328,5921.0,514388,33.0,0.4,380,616,777758414,465904,226.8,46338202,47226514,1393409033,514421,7.612903818742872e-06,2022,1,23,6,509111.0,42957434.0,1393409033,18.6,2.581,1.337,30829.019320703657,365.37081929481076,558169.4933651258
Asia,India,2022-01-24,39799202,5476.0,514589,62.0,0.4,367,653,778520151,314823,236.1,47444009,47478168,1393409033,514651,7.0338577530281554e-06,2022,1,24,0,509173.0,42962910.0,1393409033,18.6,2.581,1.337,30832.949250731606,365.41531448504685,558716.1648606881
Asia,India,2022-01-25,40085116,4362.0,514878,67.0,0.41,384,661,779052383,466332,247.5,48483610,47686483,1393409033,514945,5.599110015173396e-06,2022,1,25,1,509240.0,42967272.0,1393409033,18.6,2.581,1.337,30836.07970266402,365.46339799707613,559098.1287976191
Asia,India,2022-01-26,40371500,3993.0,515036,83.0,0.42,388,670,779754156,481374,260.4,49483188,48106208,1393409033,515119,5.120844780723426e-06,2022,1,26,2,509323.0,42971265.0,1393409033,18.6,2.581,1.337,30838.945336448094,365.5229641388438,559601.7662675795
Asia,India,2022-01-27,40622709,4575.0,515102,4100.0,0.43,376,673,780506974,482039,272.6,50644144,48485265,1393409033,519202,5.861574787158788e-06,2022,1,27,3,513423.0,42975840.0,1393409033,18.6,2.581,1.337,30842.2286508889,368.4653880092939,560142.036914727
Asia,India,2022-01-28,40858241,4184.0,515210,149.0,0.44,374,749,781224304,453582,265.3,51162406,48834123,1393409033,515359,5.3556961535595035e-06,2022,1,28,4,513572.0,42980024.0,1393409033,18.6,2.581,1.337,30845.231358565477,368.5723199987322,560656.8390891148
Asia,India,2022-01-29,41092522,4194.0,515355,31.0,0.44,373,808,781858171,466362,260.5,51278367,49391058,1393409033,515386,5.364144234287218e-06,2022,1,29,5,513603.0,42984218.0,1393409033,18.6,2.581,1.337,30848.24124288564,368.59456759385023,561111.7428431369
Asia,India,2022-01-30,41302440,3614.0,515459,35.0,0.45,383,803,782228685,418345,267.8,51404659,49801823,1393409033,515494,4.620132282671275e-06,2022,1,30,6,513638.0,42987832.0,1393409033,18.6,2.581,1.337,30850.83488187779,368.6196858464029,561377.6475353164
Asia,India,2022-01-31,41469499,3116.0,515714,31.0,0.45,390,829,782660658,271211,279.4,52105605,50497940,1393409033,515745,3.981291212417119e-06,2022,1,31,0,513669.0,42990948.0,1393409033,18.6,2.581,1.337,30853.07112401933,368.6419334415209,561687.6591613139
Asia,India,2022-01-02,41630885,2503.0,515803,28.0,0.46,370,877,783045157,406251,286.4,54520987,50630315,1393409033,515831,3.1964950905123855e-06,2022,1,2,6,513697.0,42993451.0,1393409033,18.6,2.581,1.337,30854.867437909023,368.662028043563,561963.600389549
Asia,India,2022-02-02,41803318,2568.0,515850,52.0,0.47,358,907,783613628,429323,301.5,55438248,51195551,1393409033,515902,3.2771252416248176e-06,2022,2,2,2,513749.0,42996019.0,1393409033,18.6,2.581,1.337,30856.71039998203,368.6993465902126,562371.5717651731
Asia,India,2022-03-02,41952712,2876.0,515877,83.0,0.48,343,895,784290846,35855632,316.8,56169540,51705924,1393409033,515960,3.6670069715438195e-06,2022,3,2,2,513832.0,42998895.0,1393409033,18.6,2.581,1.337,30858.774402677493,368.7589127319803,562857.586986807
Asia,India,2022-04-02,42080664,2539.0,515974,81.0,0.5,332,957,784952800,367213,350.8,57486482,51894566,1393409033,516055,3.234589391871715e-06,2022,4,2,5,513913.0,43001434.0,1393409033,18.6,2.581,1.337,30860.596552484098,368.81704354503063,563332.6477796703
Asia,India,2022-05-02,42188138,2528.0,516072,13.0,0.52,321,1042,785644225,300918,376.1,57947614,53212350,1393409033,516085,3.217741465610595e-06,2022,5,2,0,513926.0,43003962.0,1393409033,18.6,2.581,1.337,30862.410807982757,368.82637318169304,563828.8588588474
Asia,India,2022-06-02,42272014,2075.0,516132,58.0,0.53,291,1047,786302714,365118,391.4,58495882,53618870,1393409033,516190,2.6389327711261086e-06,2022,6,2,3,513984.0,43006037.0,1393409033,18.6,2.581,1.337,30863.899961526946,368.8679977144945,564301.432944708
Asia,India,2022-07-02,42339611,1761.0,516281,71.0,0.55,302,1081,786922965,261440,412.7,58795963,53688122,1393409033,516352,2.237830230307232e-06,2022,7,2,5,514055.0,43007798.0,1393409033,18.6,2.581,1.337,30865.163768462524,368.9189518839584,564746.5649808228
Asia,India,2022-08-02,42410976,1549.0,516352,43.0,0.56,299,1031,787355354,401909,437.4,59218277,54382680,1393409033,516395,1.967345484006196e-06,2022,8,2,1,514098.0,43009347.0,1393409033,18.6,2.581,1.337,30866.275430554066,368.9498114513802,565056.8751551936
Asia,India,2022-09-02,42478060,1581.0,516479,43.0,0.57,288,1074,787932913,421183,448.0,60051995,54982550,1393409033,516522,2.0065160039837046e-06,2022,9,2,4,514141.0,43010928.0,1393409033,18.6,2.581,1.337,30867.410057905086,368.980671018802,565471.368664509
Asia,India,2022-10-02,42536137,1778.0,516510,83.0,0.58,282,1127,788556935,449114,458.4,60871399,55192494,1393409033,516593,2.2547515861996697e-06,2022,10,2,6,514224.0,43012706.0,1393409033,18.6,2.581,1.337,30868.68606513476,369.04023716056963,565919.2070129202
Asia,India,2022-11-02,42586544,1938.0,516543,29.0,0.6,275,1185,789164922,449115,460.5,61583922,56045931,1393409033,516572,2.4557604449631124e-06,2022,11,2,2,514253.0,43014644.0,1393409033,18.6,2.581,1.337,30870.076898661817,369.0610494269704,566355.5376133405
Asia,India,2022-12-02,42631421,1685.0,516605,6.0,0.6,267,1308,789770958,449116,461.7,62376478,56504055,1393409033,516611,2.1335299594543967e-06,2022,12,2,4,514259.0,43016329.0,1393409033,18.6,2.581,1.337,30871.286163106135,369.06535541312223,566790.4680505971
Asia,India,2022-02-13,42665534,1660.0,516672,19.0,0.61,259,1339,790298979,436532,474.0,62858198,56986150,1393409033,516691,2.1004708902705035e-06,2022,2,13,6,514278.0,43017989.0,1393409033,18.6,2.581,1.337,30872.477485941487,369.07899103593655,567169.409902914
Asia,India,2022-02-14,42692943,1421.0,516755,26.0,0.63,261,1395,790764883,302115,468.6,63944892,57339307,1393409033,516781,1.79699431594511e-06,2022,2,14,0,514304.0,43019410.0,1393409033,18.6,2.581,1.337,30873.497286995123,369.0976503092613,567503.7725982647
Asia,India,2022-02-15,42723558,1270.0,520855,1.0,0.64,256,1425,791079706,449197,461.6,64838074,57779716,1393409033,520856,1.6054008090052054e-06,2022,2,15,1,514305.0,43020680.0,1393409033,18.6,2.581,1.337,30874.408720730604,369.09836797362,567729.7098446469
Asia,India,2022-02-16,42754315,1259.0,521004,6.0,0.66,236,1466,791546038,505065,458.7,65959164,58468810,1393409033,521010,1.5905581476740334e-06,2022,2,16,2,514311.0,43021939.0,1393409033,18.6,2.581,1.337,30875.31226015814,369.1026739597719,568064.3797003431
Asia,India,2022-02-17,42780235,1233.0,521035,4.0,0.67,234,1458,792027412,497669,444.5,66952414,59011333,1393409033,521039,1.5567643004760043e-06,2022,2,17,3,514315.0,43023172.0,1393409033,18.6,2.581,1.337,30876.197140312353,369.1055446172065,568409.8446633222
Asia,India,2022-02-18,42802505,1225.0,521070,4.0,0.69,221,1569,792509451,473635,438.4,67761337,59426934,1393409033,521074,1.5457228913223397e-06,2022,2,18,4,514319.0,43024397.0,1393409033,18.6,2.581,1.337,30877.076279151694,369.10841527464106,568755.7868730997
Asia,India,2022-02-19,42822473,1335.0,521101,214.0,0.71,197,1624,792963033,496640,434.9,68151247,60435555,1393409033,521315,1.6835589358425994e-06,2022,2,19,5,514533.0,43025732.0,1393409033,18.6,2.581,1.337,30878.034361070488,369.26199544739137,569081.3065082233
Asia,India,2022-02-20,42838524,1260.0,521129,1.0,0.73,206,1601,793429395,471087,428.7,68620908,61222258,1393409033,521130,1.5880430041289307e-06,2022,2,20,6,514534.0,43026992.0,1393409033,18.6,2.581,1.337,30878.93861816238,369.26271311175003,569415.9978938503
Asia,India,2022-02-21,42851929,1096.0,521181,40.0,0.77,195,1610,793847740,295588,420.1,69543116,61654676,1393409033,521221,1.3806173964795818e-06,2022,2,21,0,514574.0,43028088.0,1393409033,18.6,2.581,1.337,30879.725178299457,369.2914196860959,569716.2291899682
Asia,India,2022-02-22,42867031,913.0,521264,56.0,0.8,174,1535,794118951,419552,414.3,70450631,62294896,1393409033,521320,1.149701815893322e-06,2022,2,22,1,514630.0,43029001.0,1393409033,18.6,2.581,1.337,30880.3804058589,369.33160889018006,569910.8676583411
Asia,India,2022-02-23,42881179,795.0,521345,54.0,0.82,174,1468,794525202,327327,415.3,71044502,63111288,1393409033,521399,1.0005975870857272e-06,2022,2,23,2,514684.0,43029796.0,1393409033,18.6,2.581,1.337,30880.950949024027,369.370362765547,570202.4195217055
Asia,India,2022-02-24,42894345,1086.0,521358,33.0,0.84,153,1415,794954525,423430,416.3,72282882,63944955,1393409033,521391,1.3661158793957427e-06,2022,2,24,3,514717.0,43030882.0,1393409033,18.6,2.581,1.337,30881.730332517516,369.39404568938227,570510.5293371526
Asia,India,2022-02-25,42905844,1033.0,521416,44.0,0.87,161,1404,830810157,465918,417.3,73147087,64742601,1393409033,521460,1.2433646739829158e-06,2022,2,25,4,514761.0,43031915.0,1393409033,18.6,2.581,1.337,30882.471679799997,369.42562292116276,596242.8384802928
Asia,India,2022-02-26,42916117,1109.0,521487,30.0,0.9,154,1433,831177370,487544,418.3,74275263,65894673,1393409033,521517,1.3342519178547895e-06,2022,2,26,5,514791.0,43033024.0,1393409033,18.6,2.581,1.337,30883.267569573738,369.4471528519221,596506.3741624245
Asia,India,2022-02-27,42924130,1150.0,521530,0.0,0.94,152,1360,831478288,360613,419.3,74842339,66353669,1393409033,521530,1.3830788086675813e-06,2022,2,27,6,514791.0,43034174.0,1393409033,18.6,2.581,1.337,30884.092883586178,369.4471528519221,596722.3322858996
Asia,India,2022-02-28,42931045,1054.0,521573,1431.0,1.0,134,1333,831843406,336776,420.3,76093131,66782673,1393409033,523004,1.2670654024514802e-06,2022,2,28,0,516222.0,43035228.0,1393409033,18.6,2.581,1.337,30884.84930182019,370.47413054914506,596984.3644611998
Asia,India,2022-01-03,42938599,861.0,521656,39.0,1.09,126,1245,832104846,484843,421.3,77145224,67155353,1393409033,521695,1.0347253764220957e-06,2022,1,3,0,516261.0,43036089.0,1393409033,18.6,2.581,1.337,30885.467210832987,370.5021194591323,597171.9906311244
Asia,India,2022-02-03,42945160,796.0,521685,60.0,1.21,110,1182,832506755,472190,422.3,77639416,68208588,1393409033,521745,9.56148397858946e-07,2022,2,3,3,516321.0,43036885.0,1393409033,18.6,2.581,1.337,30886.03847166247,370.5451793206511,597460.4263958435
Asia,India,2022-03-03,42951556,1088.0,521691,50.0,1.34,97,1069,832927938,471276,189.3,80441273,69194539,1393409033,521741,1.3062354501068495e-06,2022,3,3,3,516371.0,43037973.0,1393409033,18.6,2.581,1.337,30886.819290484676,370.5810625385834,597762.6944234113
Asia,India,2022-04-03,42957477,1007.0,521710,40.0,1.39,97,1061,833377052,486628,181.4,81412426,70322560,1393409033,521750,1.208336607761549e-06,2022,4,3,6,516411.0,43038980.0,1393409033,18.6,2.581,1.337,30887.541978493835,370.60976911292926,598085.0075341804
Asia,India,2022-05-03,42962953,949.0,521736,26.0,1.42,92,1081,833377053,486963,181.8,81800407,71175259,1393409033,521762,1.138740257586622e-06,2022,5,3,1,516437.0,43039929.0,1393409033,18.6,2.581,1.337,30888.22304197019,370.62842838625403,598085.0082518448
Asia,India,2022-06-03,42967315,975.0,521737,20.0,1.46,91,1004,833377054,486964,200.1,82907666,72248720,1393409033,521757,1.1699386194043206e-06,2022,6,3,4,516457.0,43040904.0,1393409033,18.6,2.581,1.337,30888.92276471987,370.64278167342695,598085.008969509
Asia,India,2022-07-03,42971308,1150.0,521743,31.0,1.47,89,933,834717702,486965,165.5,84141599,72766195,1393409033,521774,1.3777112875940902e-06,2022,7,3,6,516488.0,43042054.0,1393409033,18.6,2.581,1.337,30889.74807873231,370.665029268545,599047.1442565996
Asia,India,2022-08-03,42975883,2183.0,521747,55.0,1.46,98,904,835019817,357484,161.8,84595839,73310563,1393409033,521802,2.6143092122566955e-06,2022,8,3,2,516543.0,43044237.0,1393409033,18.6,2.581,1.337,30891.31474002724,370.70450080827055,599263.9614243121
Asia,India,2022-09-03,42980067,1247.0,521751,27.0,1.44,98,809,835469014,434962,156.7,86414456,74257515,1393409033,521778,1.4925748042164972e-06,2022,9,3,5,516570.0,43045484.0,1393409033,18.6,2.581,1.337,30892.20966748247,370.723877745954,599586.3341012229
Asia,India,2022-10-03,42984261,2067.0,521965,22.0,1.42,101,735,835974079,477570,149.0,87257192,75140724,1393409033,521987,2.472564702571358e-06,2022,10,3,0,516592.0,43047551.0,1393409033,18.6,2.581,1.337,30893.693079711793,370.73966636184423,599948.8012505227
Asia,India,2022-11-03,42987875,2380.0,521966,40.0,1.42,98,754,836471748,451179,146.0,88197072,76153487,1393409033,522006,2.8452843813201925e-06,2022,11,3,3,516632.0,43049931.0,1393409033,18.6,2.581,1.337,30895.40112088537,370.7683729361901,600305.9605542258
Asia,India,2022-12-03,42990991,2451.0,522006,29.0,1.52,84,742,836945383,499382,143.6,88941175,77417488,1393409033,522035,2.9285065068576883e-06,2022,12,3,5,516661.0,43052382.0,1393409033,18.6,2.581,1.337,30897.160116228413,370.78918520259083,600645.8715127333
Asia,India,2022-03-13,42993494,2527.0,522062,10.0,1.47,78,750,837442023,442681,128.5,89825940,78540519,1393409033,522072,3.0175223246469447e-06,2022,3,13,6,516671.0,43054909.0,1393409033,18.6,2.581,1.337,30898.973654062713,370.7963618461773,601002.2923398115
Asia,India,2022-03-14,42996062,2593.0,522116,54.0,1.41,69,706,837913110,294812,139.7,91109808,79515356,1393409033,522170,3.094592946516853e-06,2022,3,14,0,516725.0,43057502.0,1393409033,18.6,2.581,1.337,30900.83455774468,370.8351157215442,601340.3746895331
Asia,India,2022-03-15,42998938,2541.0,522149,24.0,1.36,69,654,838208698,407626,132.0,92105838,79657762,1393409033,522173,3.031464605488978e-06,2022,3,15,1,516749.0,43060043.0,1393409033,18.6,2.581,1.337,30902.658142880002,370.8523396661517,601552.5076619766
Asia,India,2022-03-16,43001477,11.0,522193,9.0,1.3,66,599,838628250,458924,127.7,92784183,80408744,1393409033,522202,1.3116658066312457e-08,2022,3,16,2,516758.0,43060054.0,1393409033,18.6,2.581,1.337,30902.666037187948,370.8587986453795,601853.6051789755
Asia,India,2022-03-17,43004005,5399.0,522223,11.0,1.25,69,532,838955577,452580,126.7,94556758,82113788,1393409033,522234,6.435382454105791e-06,2022,3,17,3,516769.0,43065453.0,1393409033,18.6,2.581,1.337,30906.540707060278,370.8666929533246,602088.5161004981
Asia,India,2022-03-18,43006080,3303.0,522223,13.0,1.21,74,520,839379007,465840,125.6,95925079,83248128,1393409033,522236,3.9350519520438755e-06,2022,3,18,4,516782.0,43068756.0,1393409033,18.6,2.581,1.337,30908.91115243689,370.87602258998703,602392.3967198797
Asia,India,2022-03-19,43007841,3377.0,523654,27.0,1.15,66,535,839844925,447637,120.6,96512676,84863899,1393409033,523681,4.020980420879486e-06,2022,3,19,5,516809.0,43072133.0,1393409033,18.6,2.581,1.337,30911.334704976038,370.8953995276705,602726.7694625315
Asia,India,2022-03-20,43009390,3688.0,523693,19.0,1.13,76,478,840332469,474309,123.9,97609356,85433518,1393409033,523712,4.388739143197381e-06,2022,3,20,6,516828.0,43075821.0,1393409033,18.6,2.581,1.337,30913.981451130723,370.9090351504848,603076.6624146034
Asia,India,2022-03-21,43010971,3324.0,523753,33.0,1.12,86,435,840693082,278267,128.5,98966499,86460685,1393409033,523786,3.953880519740021e-06,2022,3,21,0,516861.0,43079145.0,1393409033,18.6,2.581,1.337,30916.366967458864,370.9327180743201,603335.4615119679
Asia,India,2022-03-22,43012749,3157.0,523803,10.0,1.1,88,412,841029858,363883,137.7,100288175,87162526,1393409033,523813,3.7537311784714306e-06,2022,3,22,1,516871.0,43082302.0,1393409033,18.6,2.581,1.337,30918.63263383911,370.93989471790655,603577.1536440154
Asia,India,2022-03-23,43014687,2568.0,523843,20.0,1.07,69,379,841514701,455314,144.5,101602002,88531137,1393409033,523863,3.0516400925002974e-06,2022,3,23,2,516891.0,43084870.0,1393409033,18.6,2.581,1.337,30920.475595912118,370.9542480050795,603925.1081846546
Asia,India,2022-03-24,43016372,3205.0,523869,25.0,1.04,67,349,841986891,441989,152.2,103542706,89822987,1393409033,523894,3.806472564191026e-06,2022,3,24,3,516916.0,43088075.0,1393409033,18.6,2.581,1.337,30922.775710181577,370.97218961404565,604263.9821181638
Asia,India,2022-03-25,43018032,3275.0,523889,65.0,1.0,59,353,842458167,425379,159.7,104384321,91079001,1393409033,523954,3.887433380416146e-06,2022,3,25,4,516981.0,43091350.0,1393409033,18.6,2.581,1.337,30925.126060956143,371.01883779735766,604602.2001064493
Asia,India,2022-03-26,43019453,3545.0,523920,46.0,0.94,51,366,842944795,445814,167.9,105005826,92161001,1393409033,523966,4.2054948568725665e-06,2022,3,26,5,517027.0,43094895.0,1393409033,18.6,2.581,1.337,30927.670181107547,371.0518503578554,604951.4356779687
Asia,India,2022-03-27,43020723,3805.0,523975,31.0,0.91,42,396,843431758,413699,175.6,105627444,93066494,1393409033,524006,4.5113311941474225e-06,2022,3,27,6,517058.0,43098700.0,1393409033,18.6,2.581,1.337,30930.400893992195,371.07409795297343,605300.9116670481
Asia,India,2022-03-28,43021982,3451.0,524002,17.0,0.89,47,347,843431759,278059,179.2,107374568,93780446,1393409033,524019,4.091617327869676e-06,2022,3,28,0,517075.0,43102151.0,1393409033,18.6,2.581,1.337,30932.877553693885,371.08629824707043,605300.9123847125
Asia,India,2022-03-29,43023215,3207.0,524024,18.0,0.88,45,336,844134156,307716,182.0,108916110,94223690,1393409033,524042,3.79915914692593e-06,2022,3,29,1,517093.0,43105358.0,1393409033,18.6,2.581,1.337,30935.179103292063,371.0992162055261,605804.9976772326
Asia,India,2022-03-30,43024440,2288.0,524064,14.0,0.86,40,310,844491640,313361,189.2,110685380,94939217,1393409033,524078,2.7093222616152837e-06,2022,3,30,2,517107.0,43107646.0,1393409033,18.6,2.581,1.337,30936.821119344644,371.1092635065471,606061.551202819
Asia,India,2022-03-31,43025775,2897.0,524093,33.0,0.85,36,281,844926602,340615,193.6,112043252,95781773,1393409033,524126,3.4287001890372483e-06,2022,3,31,3,517140.0,43110543.0,1393409033,18.6,2.581,1.337,30938.900192991645,371.13294643038245,606373.7079275845
Asia,India,2022-01-04,43027035,2827.0,524103,14.0,0.84,38,293,845404172,335050,197.9,113783060,96492154,1393409033,524117,3.3439626791905637e-06,2022,1,4,1,517154.0,43113370.0,1393409033,18.6,2.581,1.337,30940.92903013354,371.14299373140346,606716.4428953433
Asia,India,2022-02-04,43028131,2841.0,524157,25.0,0.83,35,304,845855351,344994,206.6,114500929,98146308,1393409033,524182,3.3587303037585206e-06,2022,2,4,4,517179.0,43116211.0,1393409033,18.6,2.581,1.337,30942.967914576453,371.16093534036963,607040.237983013
Asia,India,2022-03-04,43029044,2858.0,524181,19.0,0.84,36,268,846354733,316179,201.3,115415402,99373294,1393409033,524200,3.376834663486191e-06,2022,3,4,4,517198.0,43119069.0,1393409033,18.6,2.581,1.337,30945.018999313463,371.17457096318395,607398.6266457625
Asia,India,2022-04-04,43029839,2487.0,524190,6.0,0.86,39,254,846797414,249418,200.6,116822846,100059481,1393409033,524196,2.9369480337123465e-06,2022,4,4,0,517204.0,43121556.0,1393409033,18.6,2.581,1.337,30946.803830573415,371.1788769493358,607716.3230217125
Asia,India,2022-05-04,43030925,2202.0,524201,5.0,0.88,40,242,847092226,321873,198.7,118103364,100322375,1393409033,524206,2.5994808267783584e-06,2022,5,4,2,517209.0,43123758.0,1393409033,18.6,2.581,1.337,30948.384127491157,371.18246527112905,607927.8990866137
Asia,India,2022-06-04,43031958,1569.0,524214,10.0,0.91,39,235,847499852,440278,191.4,119638458,101362894,1393409033,524224,1.851327756928033e-06,2022,6,4,5,517219.0,43125327.0,1393409033,18.6,2.581,1.337,30949.510142869873,371.1896419147155,608220.4377384713
Asia,India,2022-07-04,43033067,1829.0,524241,26.0,0.94,32,236,847958776,519419,188.0,121542203,102685817,1393409033,524267,2.156944478631117e-06,2022,7,4,0,517245.0,43127156.0,1393409033,18.6,2.581,1.337,30950.822750981835,371.2083011880403,608549.7911365987
